SSID,BSSID,MANUFACTURER,SIGNAL,High Signal,RSSI,High RSSI,AUTHENTICATION,ENCRYPTION,RADIO TYPE,CHANNEL,BTX,OTX,NETWORK TYPE,LABEL,LATITUDE,LONGITUDE,SATELLITES,HDOP,ALTITUDE,HEIGHT OF GEOID,SPEED(km/h),SPEED(MPH),TRACK ANGLE,DATE(UTC),TIME(UTC)
"",40:E3:D6:D5:A4:D2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:31.101
"",40:E3:D6:D5:A4:D2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:32.127
"",40:E3:D6:D5:A4:D2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:33.793
"",40:E3:D6:D5:A4:D2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Personal,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:35.916
"sp_space",40:E3:D6:EB:A1:F2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:43.154
"sp_space",40:E3:D6:EB:A1:F2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:44.940
"sp_space",40:E3:D6:EB:A1:F2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:45.952
"sp_space",40:E3:D6:EB:A1:F2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:47.255
"sp_space",40:E3:D6:EB:A1:F2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:48.271
"sp_space",40:E3:D6:EB:A1:F2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:49.890
"sp_space",40:E3:D6:EB:A1:F2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:51.362
"sp_space",40:E3:D6:EB:A1:F2,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:53.191
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:43.154
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:44.940
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:45.952
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:47.255
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:48.271
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:49.890
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:51.362
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:53.191
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:54.820
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:56.696
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:57.706
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:59.028
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:20.529
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:21.986
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:24.114
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:25.841
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:27.129
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:29.686
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:31.101
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:32.127
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:33.793
"sp_space",40:E3:D6:D5:A4:D1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:35.916
"sp_yundu",40:E3:D6:EB:A1:F1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:43.154
"sp_yundu",40:E3:D6:EB:A1:F1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:44.940
"sp_yundu",40:E3:D6:EB:A1:F1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:45.952
"sp_yundu",40:E3:D6:EB:A1:F1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:47.255
"sp_yundu",40:E3:D6:EB:A1:F1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:48.271
"sp_yundu",40:E3:D6:EB:A1:F1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:49.890
"sp_yundu",40:E3:D6:EB:A1:F1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:51.362
"sp_yundu",40:E3:D6:EB:A1:F1,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:53.191
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:43.154
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:44.940
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:45.952
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:47.255
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:48.271
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:49.890
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:51.362
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:53.191
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:54.820
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:56.696
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:57.706
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:59.028
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:20.529
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:21.986
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:24.114
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:25.841
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:27.129
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:29.686
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:31.101
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:32.127
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:33.793
"sp_yundu",40:E3:D6:D5:A4:D0,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:35.916
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:43.154
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:44.940
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:45.952
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:47.255
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:48.271
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:49.890
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:51.362
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:53.191
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:54.820
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:56.696
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:57.706
"sp_display",40:E3:D6:EB:A1:F4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:59.028
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:43.154
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:44.940
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:45.952
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:47.255
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:48.271
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:49.890
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:51.362
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:53.191
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:54.820
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:56.696
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:57.706
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:28:59.028
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:20.529
"sp_display",40:E3:D6:D5:A4:D4,"Aruba, a Hewlett Packard Enterprise Company",40,40,-79,-79,WPA2-Enterprise,CCMP,802.11ac,136,"6,9,12,18,24,36,48,54","",Infrastructure,"Unknown",0.0000000,0.0000000,00,0,0,0,0,0,0,2023-05-16,05:29:21.986
